,Power,Scan Speed,H_star,Hatch Space,reward
1505,105.26315789473685,2.4105263157894736,38.7538159861293,0.06710526315789472,-17.676021558013886
1506,105.26315789473685,2.4105263157894736,35.61161468995663,0.07302631578947369,-14.845470437018406
1507,105.26315789473685,2.4105263157894736,32.94074358820989,0.07894736842105263,-12.633576572671824
1508,105.26315789473685,2.4105263157894736,30.642552175078972,0.08486842105263157,-10.873067271527413
1509,105.26315789473685,2.4105263157894736,28.64412485931295,0.09078947368421052,-9.4495206212741
1510,105.26315789473685,2.4105263157894736,26.890402929150927,0.09671052631578947,-8.282538635968491
1511,105.26315789473685,2.4105263157894736,25.339033529392225,0.10263157894736841,-7.314301137606237
1512,105.26315789473685,2.4105263157894736,23.95690442778901,0.10855263157894737,-6.502370468759245
1513,105.26315789473685,2.4105263157894736,22.71775419876544,0.11447368421052631,-5.815034613760025
1514,105.26315789473685,2.4105263157894736,21.60048759882616,0.12039473684210525,-5.228214886902252
1515,105.26315789473685,2.4105263157894736,20.587964742631183,0.1263157894736842,-4.723365265727633
1516,105.26315789473685,2.4105263157894736,19.66611557505068,0.13223684210526315,-4.2860160488884
1517,105.26315789473685,2.4105263157894736,18.823282050405652,0.1381578947368421,-3.904745579445353
1518,105.26315789473685,2.4105263157894736,18.049722514087616,0.14407894736842103,-3.570442112194969
1519,105.26315789473685,2.4105263157894736,17.33723346747889,0.15,-3.2757659406638284
1520,105.26315789473685,2.557894736842105,67.3215944423337,0.0375,-54.73374320933825
1521,105.26315789473685,2.557894736842105,58.14137701837911,0.043421052631578944,-40.60045750196752
1522,105.26315789473685,2.557894736842105,51.16441177617361,0.049342105263157895,-31.26826163778781
1523,105.26315789473685,2.557894736842105,45.68251051444073,0.05526315789473684,-24.789550480314315
1524,105.26315789473685,2.557894736842105,41.261622400140006,0.061184210526315785,-20.112022465972306
1525,105.26315789473685,2.557894736842105,37.620891011892375,0.06710526315789472,-16.626817961346294
1526,105.26315789473685,2.557894736842105,34.570548497414606,0.07302631578947369,-13.961907594680163
1527,105.26315789473685,2.557894736842105,31.977757360108512,0.07894736842105263,-11.879627119501198
1528,105.26315789473685,2.557894736842105,29.746751032659084,0.08486842105263157,-10.222421441628246
1529,105.26315789473685,2.557894736842105,27.806745530529138,0.09078947368421052,-8.882520349821954
1530,105.26315789473685,2.557894736842105,26.10429172253756,0.09671052631578947,-7.784202763498472
1531,105.26315789473685,2.557894736842105,24.598274892391164,0.10263157894736841,-6.873014264193913
1532,105.26315789473685,2.557894736842105,23.25655080735164,0.10855263157894737,-6.108989178804884
1533,105.26315789473685,2.557894736842105,22.053625765592077,0.11447368421052631,-5.462263948178702
1534,105.26315789473685,2.557894736842105,20.96902121974329,0.12039473684210525,-4.910164347687575
1535,105.26315789473685,2.557894736842105,19.98609835006782,0.1263157894736842,-4.4352268344974854
1536,105.26315789473685,2.557894736842105,19.09119842394538,0.13223684210526315,-4.023826832421892
1537,105.26315789473685,2.557894736842105,18.27300420577629,0.1381578947368421,-3.665210234217545
1538,105.26315789473685,2.557894736842105,17.52205882745672,0.14407894736842103,-3.350798199450934
1539,105.26315789473685,2.557894736842105,16.830398610583426,0.15,-3.073680578664473
1540,105.26315789473685,2.705263157894737,65.46225603388227,0.0375,-51.700937039352944
1541,105.26315789473685,2.705263157894737,56.53558475653468,0.043421052631578944,-38.344646072548706
1542,105.26315789473685,2.705263157894737,49.751314585750514,0.049342105263157895,-29.526205830546193
1543,105.26315789473685,2.705263157894737,44.42081659442011,0.05526315789473684,-23.404653196606905
1544,105.26315789473685,2.705263157894737,40.122027891734284,0.061184210526315785,-18.985345562184055
1545,105.26315789473685,2.705263157894737,36.58184896011068,0.06710526315789472,-15.692807596408825
1546,105.26315789473685,2.705263157894737,33.61575309848008,0.07302631578947369,-13.175422640400976
1547,105.26315789473685,2.705263157894737,31.09457161609408,0.07894736842105263,-11.20857570314996
1548,105.26315789473685,2.705263157894737,28.925182898692164,0.08486842105263157,-9.643368400455138
1549,105.26315789473685,2.705263157894737,27.038757927038322,0.09078947368421052,-8.377955924817488
1550,105.26315789473685,2.705263157894737,25.38332376824006,0.09671052631578947,-7.340783347961976
1551,105.26315789473685,2.705263157894737,23.918901243149293,0.10263157894736841,-6.480394385011186
1552,105.26315789473685,2.705263157894737,22.61423390261387,0.10855263157894737,-5.7590253000841
1553,105.26315789473685,2.705263157894737,21.444532149030398,0.11447368421052631,-5.148459026607972
1554,105.26315789473685,2.705263157894737,20.389883026946936,0.12039473684210525,-4.627272323390128
1555,105.26315789473685,2.705263157894737,19.4341072600588,0.1263157894736842,-4.178965815974304
1556,105.26315789473685,2.705263157894737,18.563923352891983,0.13223684210526315,-3.7906676690125773
1557,105.26315789473685,2.705263157894737,17.76832663776804,0.1381578947368421,-3.4522183402520032
1558,105.26315789473685,2.705263157894737,17.03812143347621,0.14407894736842103,-3.1555136208186947
1559,105.26315789473685,2.705263157894737,16.365564008470567,0.15,-2.8940259384559286
1560,105.26315789473685,2.8526315789473684,63.7489277825093,0.0375,-48.982849140812085
1561,105.26315789473685,2.8526315789473684,55.05589217580348,0.043421052631578944,-36.323092287681284
1562,105.26315789473685,2.8526315789473684,48.449185114707056,0.049342105263157895,-27.96518855325597
1563,105.26315789473685,2.8526315789473684,43.258200995274166,0.05526315789473684,-22.163784535044506
1564,105.26315789473685,2.8526315789473684,39.07192347960247,0.061184210526315785,-17.975930651724717
1565,105.26315789473685,2.8526315789473684,35.62440081963756,0.06710526315789472,-14.856081045227238
1566,105.26315789473685,2.8526315789473684,32.73593588831558,0.07302631578947369,-12.470918971074182
1567,105.26315789473685,2.8526315789473684,30.280740696691915,0.07894736842105263,-10.607527816038187
1568,105.26315789473685,2.8526315789473684,28.168130880643645,0.08486842105263157,-9.124769600359276
1569,105.26315789473685,2.8526315789473684,26.33107886668862,0.09078947368421052,-7.92611130794431
1570,105.26315789473685,2.8526315789473684,24.71897199729952,0.09671052631578947,-6.943732659433015
1571,105.26315789473685,2.8526315789473684,23.292877458993782,0.10263157894736841,-6.12886492386459
1572,105.26315789473685,2.8526315789473684,22.02235687032139,0.10855263157894737,-5.44571816334006
1573,105.26315789473685,2.8526315789473684,20.883269445994422,0.11447368421052631,-4.867551184667118
1574,105.26315789473685,2.8526315789473684,19.856223407666832,0.12039473684210525,-4.374062074033686
1575,105.26315789473685,2.8526315789473684,18.92546293543245,0.1263157894736842,-3.9496156789260644
1576,105.26315789473685,2.8526315789473684,18.078054147278753,0.13223684210526315,-3.582014861979422
1577,105.26315789473685,2.8526315789473684,17.303280398109663,0.1381578947368421,-3.261632992063828
1578,105.26315789473685,2.8526315789473684,16.59218668311886,0.14407894736842103,-2.9807912662680733
1579,105.26315789473685,2.8526315789473684,15.937231945627325,0.15,-2.7333050044866702
1580,105.26315789473685,3.0,62.163448673121536,0.0375,-46.533011487345455
1581,105.26315789473685,3.0,53.686614763150416,0.043421052631578944,-34.50119863464593
1582,105.26315789473685,3.0,47.24422099157236,0.049342105263157895,-26.558465110248882
1583,105.26315789473685,3.0,42.18234017104676,0.05526315789473684,-21.045661748906223
1584,105.26315789473685,3.0,38.10017821900997,0.061184210526315785,-17.066445880207482
1585,105.26315789473685,3.0,34.73839778792087,0.06710526315789472,-14.102255824495092
1586,105.26315789473685,3.0,31.921770940251598,0.07302631578947369,-11.83627358499141
1587,105.26315789473685,3.0,29.527638119732732,0.07894736842105263,-10.066129315681353
1588,105.26315789473685,3.0,27.467570343937425,0.08486842105263157,-8.657681360101181
1589,105.26315789473685,3.0,25.676207060637154,0.09078947368421052,-7.519185409765596
1590,105.26315789473685,3.0,24.10419438345529,0.09671052631578947,-6.586187997418131
1591,105.26315789473685,3.0,22.713567784409797,0.10263157894736841,-5.812343194910451
1592,105.26315789473685,3.0,21.474645905260164,0.10855263157894737,-5.163640389677609
1593,105.26315789473685,3.0,20.363888358436366,0.11447368421052631,-4.614668823130707
1594,105.26315789473685,3.0,19.36238565228376,0.12039473684210525,-4.146137389343892
1595,105.26315789473685,3.0,18.45477382483296,0.1263157894736842,-3.7431899641077995
1596,105.26315789473685,3.0,17.628440668497152,0.13223684210526315,-3.394237585814761
1597,105.26315789473685,3.0,16.872936068418703,0.1381578947368421,-3.090133982644772
1598,105.26315789473685,3.0,16.179527736839855,0.14407894736842103,-2.823583799905481
1599,105.26315789473685,3.0,15.540862168280384,0.15,-2.588711424330545
1600,123.6842105263158,0.2,282.89065170823767,0.0375,-1.0
1601,123.6842105263158,0.2,244.31465374802343,0.043421052631578944,-1.0
1602,123.6842105263158,0.2,214.9968952982606,0.049342105263157895,-1.0
1603,123.6842105263158,0.2,191.9615136591613,0.05526315789473684,-1.0
1604,123.6842105263158,0.2,173.38459298246826,0.061184210526315785,-1.0
1605,123.6842105263158,0.2,158.0859524251917,0.06710526315789472,-1.0
1606,123.6842105263158,0.2,145.26817249882475,0.07302631578947369,-1.0
1607,123.6842105263158,0.2,134.37305956141293,0.07894736842105263,-1.0
1608,123.6842105263158,0.2,124.99819494084922,0.08486842105263157,-1.0
1609,123.6842105263158,0.2,116.84613874905469,0.09078947368421052,-1.0
1610,123.6842105263158,0.2,109.69229351952073,0.09671052631578947,-1.0
1611,123.6842105263158,0.2,103.36389197031762,0.10263157894736841,-1.0
1612,123.6842105263158,0.2,97.72586149920936,0.10855263157894737,-1.0
1613,123.6842105263158,0.2,92.67107555959511,0.11447368421052631,-1.0
1614,123.6842105263158,0.2,88.11348167961502,0.12039473684210525,-1.0
1615,123.6842105263158,0.2,83.98316222588306,0.1263157894736842,-1.0
1616,123.6842105263158,0.2,80.22272212621665,0.13223684210526315,-1.0
1617,123.6842105263158,0.2,76.7846054636645,0.1381578947368421,-1.0
1618,123.6842105263158,0.2,73.62907373228106,0.14407894736842103,-1.0
1619,123.6842105263158,0.2,70.72266292705942,0.15,-1.0
1620,123.6842105263158,0.34736842105263155,214.65372365843984,0.0375,-1.0
1621,123.6842105263158,0.34736842105263155,185.38276134137988,0.043421052631578944,-1.0
1622,123.6842105263158,0.34736842105263155,163.1368299804143,0.049342105263157895,-1.0
1623,123.6842105263158,0.34736842105263155,145.65788391108418,0.05526315789473684,-1.0
1624,123.6842105263158,0.34736842105263155,131.56195966162443,0.061184210526315785,-1.0
1625,123.6842105263158,0.34736842105263155,119.95355145618701,0.06710526315789472,-1.0
1626,123.6842105263158,0.34736842105263155,110.22758782460424,0.07302631578947369,-1.0
1627,123.6842105263158,0.34736842105263155,101.96051873775895,0.07894736842105263,-1.0
1628,123.6842105263158,0.34736842105263155,94.84699417465949,0.08486842105263157,-1.0
1629,123.6842105263158,0.34736842105263155,88.6613206415295,0.09078947368421052,-1.0
1630,123.6842105263158,0.34736842105263155,83.23307652061953,0.09671052631578947,-1.0
1631,123.6842105263158,0.34736842105263155,78.43116825981458,0.10263157894736841,-1.0
1632,123.6842105263158,0.34736842105263155,74.15310453655194,0.10855263157894737,-1.0
1633,123.6842105263158,0.34736842105263155,70.31759912948893,0.11447368421052631,-1.0
1634,123.6842105263158,0.34736842105263155,66.85935654935012,0.12039473684210525,-1.0
1635,123.6842105263158,0.34736842105263155,63.72532421109934,0.1263157894736842,-1.0
1636,123.6842105263158,0.34736842105263155,60.87195148522922,0.13223684210526315,-1.0
1637,123.6842105263158,0.34736842105263155,58.26315356443367,0.1381578947368421,-1.0
1638,123.6842105263158,0.34736842105263155,55.86877739055285,0.14407894736842103,-1.0
1639,123.6842105263158,0.34736842105263155,53.66343091460996,0.15,-1.0
1640,123.6842105263158,0.49473684210526314,179.86491950694779,0.0375,-1.0
1641,123.6842105263158,0.49473684210526314,155.3378850287276,0.043421052631578944,-1.0
1642,123.6842105263158,0.49473684210526314,136.6973388252803,0.049342105263157895,-1.0
1643,123.6842105263158,0.49473684210526314,122.05119537971457,0.05526315789473684,-1.0
1644,123.6842105263158,0.49473684210526314,110.23978937522604,0.061184210526315785,-1.0
1645,123.6842105263158,0.49473684210526314,100.51274913623556,0.06710526315789472,-1.0
1646,123.6842105263158,0.49473684210526314,92.36306677383804,0.07302631578947369,-1.0
1647,123.6842105263158,0.49473684210526314,85.4358367658002,0.07894736842105263,-1.0
1648,123.6842105263158,0.49473684210526314,79.47519699144205,0.08486842105263157,-1.0
1649,123.6842105263158,0.49473684210526314,74.29203197026102,0.09078947368421052,-1.0
1650,123.6842105263158,0.49473684210526314,69.74354021697974,0.09671052631578947,-1.0
1651,123.6842105263158,0.49473684210526314,65.71987443523092,0.10263157894736841,-1.0
1652,123.6842105263158,0.49473684210526314,62.13515401149104,0.10855263157894737,-1.0
1653,123.6842105263158,0.49473684210526314,58.92126673503462,0.11447368421052631,-1.0
1654,123.6842105263158,0.49473684210526314,56.02349951855751,0.12039473684210525,-1.0
1655,123.6842105263158,0.49473684210526314,53.39739797862513,0.1263157894736842,-1.0
1656,123.6842105263158,0.49473684210526314,51.00646971092548,0.13223684210526315,-1.0
1657,123.6842105263158,0.49473684210526314,48.82047815188582,0.1381578947368421,-1.0
1658,123.6842105263158,0.49473684210526314,46.814157131945315,0.14407894736842103,-1.0
1659,123.6842105263158,0.49473684210526314,44.966229876736946,0.15,-1.0
1660,123.6842105263158,0.6421052631578947,157.8812219886461,0.0375,-307.0653989101658
1661,123.6842105263158,0.6421052631578947,136.35196444473985,0.043421052631578944,-228.50158945594623
1662,123.6842105263158,0.6421052631578947,119.98972871137104,0.049342105263157895,-176.5429635868909
1663,123.6842105263158,0.6421052631578947,107.13368634943845,0.05526315789473684,-140.41372173718935
1664,123.6842105263158,0.6421052631578947,96.76591025110568,0.061184210526315785,-114.28697824883126
1665,123.6842105263158,0.6421052631578947,88.22774169953756,0.06710526315789472,-94.78861332812981
1666,123.6842105263158,0.6421052631578947,81.07414102119665,0.07302631578947369,-79.85530355918915
1667,123.6842105263158,0.6421052631578947,74.99358044460692,0.07894736842105263,-68.16787924547671
1668,123.6842105263158,0.6421052631578947,69.7614701810297,0.08486842105263157,-58.85112258951661
1669,123.6842105263158,0.6421052631578947,65.21180908226687,0.09078947368421052,-51.30589187064765
1670,123.6842105263158,0.6421052631578947,61.21924934253625,0.09671052631578947,-45.110883541684935
1671,123.6842105263158,0.6421052631578947,57.68736957277455,0.10263157894736841,-39.962876562093705
1672,123.6842105263158,0.6421052631578947,54.54078577789593,0.10855263157894737,-35.63914965925221
1673,123.6842105263158,0.6421052631578947,51.71971065145304,0.11447368421052631,-31.973145026633578
1674,123.6842105263158,0.6421052631578947,49.17611832433241,0.12039473684210525,-28.838300100772255
1675,123.6842105263158,0.6421052631578947,46.87098777787933,0.1263157894736842,-26.137058626799924
1676,123.6842105263158,0.6421052631578947,44.77228683260113,0.13223684210526315,-23.79324844080911
1677,123.6842105263158,0.6421052631578947,42.85347453977538,0.1381578947368421,-21.746696943108706
1678,123.6842105263158,0.6421052631578947,41.09237284635996,0.14407894736842103,-19.94936394195795
1679,123.6842105263158,0.6421052631578947,39.470305497161526,0.15,-18.36252225193488
1680,123.6842105263158,0.7894736842105263,142.38517224553578,0.0375,-249.348281523568
1681,123.6842105263158,0.7894736842105263,122.96901239387184,0.043421052631578944,-185.50450529096975
1682,123.6842105263158,0.7894736842105263,108.2127309066072,0.049342105263157895,-143.28646239799832
1683,123.6842105263158,0.7894736842105263,96.61850973804215,0.05526315789473684,-113.93406242827412
1684,123.6842105263158,0.7894736842105263,87.26833137629613,0.061184210526315785,-92.7106955212104
1685,123.6842105263158,0.7894736842105263,79.56818449015238,0.06710526315789472,-76.8737537673857
1686,123.6842105263158,0.7894736842105263,73.11671007203189,0.07302631578947369,-64.7462000156397
1687,123.6842105263158,0.7894736842105263,67.63295681662952,0.07894736842105263,-55.2559023717638
1688,123.6842105263158,0.7894736842105263,62.91437843407396,0.08486842105263157,-47.69158857508475
1689,123.6842105263158,0.7894736842105263,58.81126679706914,0.09078947368421052,-41.566379141275846
1690,123.6842105263158,0.7894736842105263,55.210576993166946,0.09671052631578947,-36.53793284366763
1691,123.6842105263158,0.7894736842105263,52.02535139740732,0.10263157894736841,-32.359875280861935
1692,123.6842105263158,0.7894736842105263,49.18760495754872,0.10855263157894737,-28.851251658959864
1693,123.6842105263158,0.7894736842105263,46.64341849422725,0.11447368421052631,-25.87674711187721
1694,123.6842105263158,0.7894736842105263,44.34947987975706,0.12039473684210525,-23.33354630676019
1695,123.6842105263158,0.7894736842105263,42.27059801039345,0.1263157894736842,-21.14240279239567
1696,123.6842105263158,0.7894736842105263,40.377884666644476,0.13223684210526315,-19.241444725985506
1697,123.6842105263158,0.7894736842105263,38.64740389521686,0.1381578947368421,-17.581799269253803
1698,123.6842105263158,0.7894736842105263,37.05915442007097,0.14407894736842103,-16.124450172797275
1699,123.6842105263158,0.7894736842105263,35.596293061383946,0.15,-14.837946854125343
1700,123.6842105263158,0.9368421052631579,130.70746544939894,0.0375,-209.81953144652576
1701,123.6842105263158,0.9368421052631579,112.88372016084455,0.043421052631578944,-156.06062353789727
1702,123.6842105263158,0.9368421052631579,99.33767374154318,0.049342105263157895,-120.51556171031987
1703,123.6842105263158,0.9368421052631579,88.69435155494928,0.05526315789473684,-95.80548939033015
1704,123.6842105263158,0.9368421052631579,80.11102721092193,0.061184210526315785,-77.94086850317268
1705,123.6842105263158,0.9368421052631579,73.04240716289944,0.06710526315789472,-64.6117983715747
1706,123.6842105263158,0.9368421052631579,67.12004982536702,0.07302631578947369,-54.40591420014086
1707,123.6842105263158,0.9368421052631579,62.0860460884645,0.07894736842105263,-46.42034218681663
1708,123.6842105263158,0.9368421052631579,57.7544614776414,0.08486842105263157,-40.05613401529563
1709,123.6842105263158,0.9368421052631579,53.98786616388217,0.09078947368421052,-34.903322035027315
1710,123.6842105263158,0.9368421052631579,50.68248660282816,0.09671052631578947,-30.67366113886517
1711,123.6842105263158,0.9368421052631579,47.758496991126535,0.10263157894736841,-27.159720672771403
1712,123.6842105263158,0.9368421052631579,45.15348806433781,0.10855263157894737,-24.209157798477268
1713,123.6842105263158,0.9368421052631579,42.81796281963069,0.11447368421052631,-21.70805984484983
1714,123.6842105263158,0.9368421052631579,40.71216136948492,0.12039473684210525,-19.569878428437825
1715,123.6842105263158,0.9368421052631579,38.80377880529032,0.1263157894736842,-17.7279090045949
1716,123.6842105263158,0.9368421052631579,37.06629617221761,0.13223684210526315,-16.130074909753937
1717,123.6842105263158,0.9368421052631579,35.47774062197971,0.1381578947368421,-14.73524297824722
1718,123.6842105263158,0.9368421052631579,34.01975128135041,0.14407894736842103,-13.510577641846227
1719,123.6842105263158,0.9368421052631579,32.676866362349735,0.15,-12.429612058491507
1720,123.6842105263158,1.0842105263157893,121.50014166176238,0.0375,-181.0565452867128
1721,123.6842105263158,1.0842105263157893,104.93194052606752,0.043421052631578944,-134.63822755358706
1722,123.6842105263158,1.0842105263157893,92.34010766293942,0.049342105263157895,-103.95003450636536
1723,123.6842105263158,1.0842105263157893,82.44652469905304,0.05526315789473684,-82.61864941343111
1724,123.6842105263158,1.0842105263157893,74.467828760435,0.061184210526315785,-67.1983879884402
1725,123.6842105263158,1.0842105263157893,67.89713798745547,0.06710526315789472,-55.69434318058959
1726,123.6842105263158,1.0842105263157893,62.39196463712122,0.07302631578947369,-46.88681571931442
1727,123.6842105263158,1.0842105263157893,57.71256728933714,0.07894736842105263,-39.99613804114425
1728,123.6842105263158,1.0842105263157893,53.68610910636013,0.08486842105263157,-34.505122312076544
1729,123.6842105263158,1.0842105263157893,50.18484112116272,0.09078947368421052,-30.059783358855228
1730,123.6842105263158,1.0842105263157893,47.11229982803032,0.09671052631578947,-26.411250380156297
1731,123.6842105263158,1.0842105263157893,44.39428253025933,0.10263157894736841,-23.380437456095507
1732,123.6842105263158,1.0842105263157893,41.972776210427,0.10855263157894737,-20.83582603071691
1733,123.6842105263158,1.0842105263157893,39.80177054437044,0.11447368421052631,-18.67907988931763
1734,123.6842105263158,1.0842105263157893,37.84430641923747,0.12039473684210525,-16.8354893564955
1735,123.6842105263158,1.0842105263157893,36.07035455583571,0.1263157894736842,-15.247477340450303
1736,123.6842105263158,1.0842105263157893,34.4552640533356,0.13223684210526315,-13.87009548241445
1737,123.6842105263158,1.0842105263157893,32.97860987962122,0.1381578947368421,-12.667842897498366
1738,123.6842105263158,1.0842105263157893,31.623324542102544,0.14407894736842103,-11.612381669738216
1739,123.6842105263158,1.0842105263157893,30.375035415440596,0.15,-10.680871499556314
1740,123.6842105263158,1.2315789473684209,113.99937380448492,0.0375,-159.19117374207883
1741,123.6842105263158,1.2315789473684209,98.45400464932789,0.043421052631578944,-118.35477565122955
1742,123.6842105263158,1.2315789473684209,86.63952409140852,0.049342105263157895,-91.3596432584682
1743,123.6842105263158,1.2315789473684209,77.35671793875763,0.05526315789473684,-72.59720737874127
1744,123.6842105263158,1.2315789473684209,69.8705839446843,0.061184210526315785,-59.03539236250425
1745,123.6842105263158,1.2315789473684209,63.705532420153354,0.06710526315789472,-48.91884209588494
1746,123.6842105263158,1.2315789473684209,58.54021898068144,0.07302631578947369,-41.174374574406336
1747,123.6842105263158,1.2315789473684209,54.14970255713034,0.07894736842105263,-35.11601503057784
1748,123.6842105263158,1.2315789473684209,50.37181633221427,0.08486842105263157,-30.28874917930219
1749,123.6842105263158,1.2315789473684209,47.08669787576551,0.09078947368421052,-26.381161787891234
1750,123.6842105263158,1.2315789473684209,44.20383882214721,0.09671052631578947,-23.174322107817115
1751,123.6842105263158,1.2315789473684209,41.65361735163872,0.10263157894736841,-20.510696873373856
1752,123.6842105263158,1.2315789473684209,39.38160185973115,0.10855263157894737,-18.274601400786718
1753,123.6842105263158,1.2315789473684209,37.34462245319333,0.11447368421052631,-16.379542822889327
1754,123.6842105263158,1.2315789473684209,35.50800167680678,0.12039473684210525,-14.759812631567458
1755,123.6842105263158,1.2315789473684209,33.843564098206464,0.1263157894736842,-13.364773309318423
1756,123.6842105263158,1.2315789473684209,32.328180631122585,0.13223684210526315,-12.154895984610585
1757,123.6842105263158,1.2315789473684209,30.942687175503046,0.1381578947368421,-11.098961755491535
1758,123.6842105263158,1.2315789473684209,29.671069894317995,0.14407894736842103,-10.17205199023139
1759,123.6842105263158,1.2315789473684209,28.49984345112123,0.15,-9.354083351284721
1760,123.6842105263158,1.3789473684210525,107.73572754535802,0.0375,-142.00975121920908
1761,123.6842105263158,1.3789473684210525,93.04449197099102,0.043421052631578944,-105.56075544712459
1762,123.6842105263158,1.3789473684210525,81.87915293447209,0.049342105263157895,-81.46823643351023
1763,123.6842105263158,1.3789473684210525,73.1063865486358,0.05526315789473684,-64.72480432875162
1764,123.6842105263158,1.3789473684210525,66.03157494715491,0.061184210526315785,-52.62351935983392
1765,123.6842105263158,1.3789473684210525,60.20525951064127,0.06710526315789472,-43.59733071290776
1766,123.6842105263158,1.3789473684210525,55.32375198275141,0.07302631578947369,-36.688227313151216
1767,123.6842105263158,1.3789473684210525,51.17447058404507,0.07894736842105263,-31.283880479717812
1768,123.6842105263158,1.3789473684210525,47.60415868283262,0.08486842105263157,-26.978145501165358
1769,123.6842105263158,1.3789473684210525,44.49953963830005,0.09078947368421052,-23.493067100199777
1770,123.6842105263158,1.3789473684210525,41.77507802779189,0.09671052631578947,-20.633246824095185
1771,123.6842105263158,1.3789473684210525,39.36497737234236,0.10263157894736841,-18.258090959150916
1772,123.6842105263158,1.3789473684210525,37.217796788396406,0.10855263157894737,-16.26435932915616
1773,123.6842105263158,1.3789473684210525,35.29273833382418,0.11447368421052631,-14.574867026192777
1774,123.6842105263158,1.3789473684210525,33.557029891177095,0.12039473684210525,-13.130979594138507
1775,123.6842105263158,1.3789473684210525,31.98404411502817,0.1263157894736842,-11.887513220636725
1776,123.6842105263158,1.3789473684210525,30.551922736743318,0.13223684210526315,-10.80919802226073
1777,123.6842105263158,1.3789473684210525,29.24255461945432,0.1381578947368421,-9.86818007763074
1778,123.6842105263158,1.3789473684210525,28.04080579947675,0.14407894736842103,-9.042227721357593
1779,123.6842105263158,1.3789473684210525,26.933931886339504,0.15,-8.313424058535375
1780,123.6842105263158,1.526315789473684,102.40269715111454,0.0375,-128.1540731861319
1781,123.6842105263158,1.526315789473684,88.43869299414438,0.043421052631578944,-95.2441637392653
1782,123.6842105263158,1.526315789473684,77.82604983484704,0.049342105263157895,-73.49292240988979
1783,123.6842105263158,1.526315789473684,69.48754449539915,0.05526315789473684,-58.377964527198685
1784,123.6842105263158,1.526315789473684,62.76294341519923,0.061184210526315785,-47.45464963499722
1785,123.6842105263158,1.526315789473684,57.22503664326991,0.06710526315789472,-39.307836363241236
1786,123.6842105263158,1.526315789473684,52.58516880732908,0.07302631578947369,-33.07242205942092
1787,123.6842105263158,1.526315789473684,48.64128114677941,0.07894736842105263,-28.19548699347101
1788,123.6842105263158,1.526315789473684,45.24770339235294,0.08486842105263157,-24.310307737439643
1789,123.6842105263158,1.526315789473684,42.29676621459078,0.09078947368421052,-21.16591930541781
1790,123.6842105263158,1.526315789473684,39.70716828308523,0.09671052631578947,-18.585905006567362
1791,123.6842105263158,1.526315789473684,37.416370112907245,0.10263157894736841,-16.44333469602009
1792,123.6842105263158,1.526315789473684,35.375477197657744,0.10855263157894737,-14.645005799032822
1793,123.6842105263158,1.526315789473684,33.54571113570994,0.11447368421052631,-13.12124093129495
1794,123.6842105263158,1.526315789473684,31.895922063461907,0.12039473684210525,-11.819111225596364
1795,123.6842105263158,1.526315789473684,30.400800716737134,0.1263157894736842,-10.697831463568814
1796,123.6842105263158,1.526315789473684,29.03957083389815,0.13223684210526315,-9.725566697678223
1797,123.6842105263158,1.526315789473684,27.79501779815966,0.1381578947368421,-8.877176849743506
1798,123.6842105263158,1.526315789473684,26.65275679275584,0.14407894736842103,-8.13259723182112
1799,123.6842105263158,1.526315789473684,25.600674287778634,0.15,-7.475658095528433
1800,123.6842105263158,1.6736842105263157,97.79053778789013,0.0375,-116.74461819112452
1801,123.6842105263158,1.6736842105263157,84.45546445317784,0.043421052631578944,-86.74970398896274
1802,123.6842105263158,1.6736842105263157,74.32080871879648,0.049342105263157895,-66.92678949900056
1803,123.6842105263158,1.6736842105263157,66.35786492749688,0.05526315789473684,-53.15301949700023
1804,123.6842105263158,1.6736842105263157,59.936136063545554,0.061184210526315785,-43.199821307987904
1805,123.6842105263158,1.6736842105263157,54.647653469703314,0.06710526315789472,-35.777185476522504
1806,123.6842105263158,1.6736842105263157,50.216762647835466,0.07302631578947369,-30.096538851204528
1807,123.6842105263158,1.6736842105263157,46.450505449247814,0.07894736842105263,-25.65389631643339
1808,123.6842105263158,1.6736842105263157,43.209772510928204,0.08486842105263157,-22.115004687854658
1809,123.6842105263158,1.6736842105263157,40.391743868911135,0.09078947368421052,-19.251129665382066
1810,123.6842105263158,1.6736842105263157,37.91877995856964,0.09671052631578947,-16.90148863748816
1811,123.6842105263158,1.6736842105263157,35.731158037882935,0.10263157894736841,-14.950405032479702
1812,123.6842105263158,1.6736842105263157,33.78218578127113,0.10855263157894737,-13.312943252759183
1813,123.6842105263158,1.6736842105263157,32.034831344308834,0.11447368421052631,-11.925608981546779
1814,123.6842105263158,1.6736842105263157,30.459347835572338,0.12039473684210525,-10.740172273798871
1815,123.6842105263158,1.6736842105263157,29.031565905779885,0.1263157894736842,-9.7194703589461
1816,123.6842105263158,1.6736842105263157,27.73164504432705,0.13223684210526315,-8.834497057749218
1817,123.6842105263158,1.6736842105263157,26.543145970998747,0.1381578947368421,-8.062347170772384
1818,123.6842105263158,1.6736842105263157,25.4523317530125,0.14407894736842103,-7.384740499885253
1819,123.6842105263158,1.6736842105263157,24.447634446972533,0.15,-6.786946027276274
1820,123.6842105263158,1.8210526315789473,93.75023069426159,0.0375,-107.18677145400271
1821,123.6842105263158,1.8210526315789473,80.9661083268623,0.043421052631578944,-79.63437675168959
